OGNTsort	OGNTa
001364	τὰς
001365	βασιλείας
001366	τοῦ
001367	κόσμου
001368	καὶ
001369	τὴν
001370	δόξαν
001371	αὐτῶν
001372	καὶ
001373	εἶπεν
001374	αὐτῷ
001375	Ταῦτά
001376	σοι
001377	πάντα
001378	δώσω
001379	ἐὰν
001380	πεσὼν
001381	προσκυνήσῃς
001382	μοι
001383	Τότε
001384	λέγει
001385	αὐτῷ
001386	ὁ
001387	Ἰησοῦς
001388	Ὕπαγε
001389	Σατανᾶ
001390	γέγραπται
001391	γάρ
001392	Κύριον
001393	τὸν
001394	θεόν
001395	σου
001396	προσκυνήσεις
001397	καὶ
001398	αὐτῷ
001399	μόνῳ
001400	λατρεύσεις
001401	Τότε
001402	ἀφίησιν
001403	αὐτὸν
001404	ὁ
001405	διάβολος
001406	καὶ
001407	ἰδοὺ
001408	ἄγγελοι
001409	προσῆλθον
001410	καὶ
001411	διηκόνουν
001412	αὐτῷ
001413	Ἀκούσας
001414	δὲ
001415	ὅτι
001416	Ἰωάννης
001417	παρεδόθη
001418	ἀνεχώρησεν
001419	εἰς
001420	τὴν
001421	Γαλιλαίαν
001422	καὶ
001423	καταλιπὼν
001424	τὴν
001425	Ναζαρὰ
001426	ἐλθὼν
001427	κατῴκησεν
001428	εἰς
001429	Καφαρναοὺμ
001430	τὴν
001431	παραθαλασσίαν
001432	ἐν
001433	ὁρίοις
001434	Ζαβουλὼν
001435	καὶ
001436	Νεφθαλίμ
001437	ἵνα
001438	πληρωθῇ
001439	τὸ
001440	ῥηθὲν
001441	διὰ
001442	Ἠσαΐου
001443	τοῦ
001444	προφήτου
001445	λέγοντος
001446	Γῆ
001447	Ζαβουλὼν
001448	καὶ
001449	γῆ
001450	Νεφθαλίμ
001451	ὁδὸν
001452	θαλάσσης
001453	πέραν
001454	τοῦ
001455	Ἰορδάνου
001456	Γαλιλαία
001457	τῶν
001458	ἐθνῶν
001459	ὁ
001460	λαὸς
001461	ὁ
001462	καθήμενος
001463	ἐν
001464	σκοτίᾳ
001465	φῶς
001466	εἶδεν
001467	μέγα
001468	καὶ
001469	τοῖς
001470	καθημένοις
001471	ἐν
001472	χώρᾳ
001473	καὶ
001474	σκιᾷ
001475	θανάτου
001476	φῶς
001477	ἀνέτειλεν
001478	αὐτοῖς
001479	Ἀπὸ
001480	τότε
001481	ἤρξατο
001482	ὁ
001483	Ἰησοῦς
001484	κηρύσσειν
001485	καὶ
001486	λέγειν
001487	Μετανοεῖτε
001488	ἤγγικεν
001489	γὰρ
001490	ἡ
001491	βασιλεία
001492	τῶν
001493	οὐρανῶν
001494	Περιπατῶν
001495	δὲ
001496	παρὰ
001497	τὴν
001498	θάλασσαν
001499	τῆς
001500	Γαλιλαίας
001501	εἶδεν
001502	δύο
001503	ἀδελφούς
001504	Σίμωνα
001505	τὸν
001506	λεγόμενον
001507	Πέτρον
001508	καὶ
001509	Ἀνδρέαν
001510	τὸν
001511	ἀδελφὸν
001512	αὐτοῦ
001513	βάλλοντας
001514	ἀμφίβληστρον
001515	εἰς
001516	τὴν
001517	θάλασσαν
001518	ἦσαν
001519	γὰρ
001520	ἁλιεῖς
001521	καὶ
001522	λέγει
001523	αὐτοῖς
001524	Δεῦτε
001525	ὀπίσω
001526	μου
001527	καὶ
001528	ποιήσω
001529	ὑμᾶς
001530	ἁλιεῖς
001531	ἀνθρώπων
001532	οἱ
001533	δὲ
001534	εὐθέως
001535	ἀφέντες
001536	τὰ
001537	δίκτυα
001538	ἠκολούθησαν
001539	αὐτῷ
001540	Καὶ
001541	προβὰς
001542	ἐκεῖθεν
001543	εἶδεν
001544	ἄλλους
001545	δύο
001546	ἀδελφούς
001547	Ἰάκωβον
001548	τὸν
001549	τοῦ
001550	Ζεβεδαίου
001551	καὶ
001552	Ἰωάννην
001553	τὸν
001554	ἀδελφὸν
001555	αὐτοῦ
001556	ἐν
001557	τῷ
001558	πλοίῳ
001559	μετὰ
001560	Ζεβεδαίου
001561	τοῦ
001562	πατρὸς
001563	αὐτῶν
001564	καταρτίζοντας
001565	τὰ
001566	δίκτυα
001567	αὐτῶν
001568	καὶ
001569	ἐκάλεσεν
001570	αὐτούς
001571	οἱ
001572	δὲ
001573	εὐθέως
001574	ἀφέντες
001575	τὸ
001576	πλοῖον
001577	καὶ
001578	τὸν
001579	πατέρα
001580	αὐτῶν
001581	ἠκολούθησαν
001582	αὐτῷ
001583	Καὶ
001584	περιῆγεν
001585	ἐν
001586	ὅλῃ
001587	τῇ
001588	Γαλιλαίᾳ
001589	διδάσκων
001590	ἐν
001591	ταῖς
001592	συναγωγαῖς
001593	αὐτῶν
001594	καὶ
001595	κηρύσσων
001596	τὸ
001597	εὐαγγέλιον
001598	τῆς
001599	βασιλείας
001600	καὶ
001601	θεραπεύων
001602	πᾶσαν
001603	νόσον
001604	καὶ
001605	πᾶσαν
001606	μαλακίαν
001607	ἐν
001608	τῷ
001609	λαῷ
001610	καὶ
001611	ἀπῆλθεν
001612	ἡ
001613	ἀκοὴ
001614	αὐτοῦ
001615	εἰς
001616	ὅλην
001617	τὴν
001618	Συρίαν
001619	καὶ
001620	προσήνεγκαν
001621	αὐτῷ
001622	πάντας
001623	τοὺς
001624	κακῶς
001625	ἔχοντας
001626	ποικίλαις
001627	νόσοις
001628	καὶ
001629	βασάνοις
001630	συνεχομένους
001631	καὶ
001632	δαιμονιζομένους
001633	καὶ
001634	σεληνιαζομένους
001635	καὶ
001636	παραλυτικούς
001637	καὶ
001638	ἐθεράπευσεν
001639	αὐτούς
001640	Καὶ
001641	ἠκολούθησαν
001642	αὐτῷ
001643	ὄχλοι
001644	πολλοὶ
001645	ἀπὸ
001646	τῆς
001647	Γαλιλαίας
001648	καὶ
001649	Δεκαπόλεως
001650	καὶ
001651	Ἱεροσολύμων
001652	καὶ
001653	Ἰουδαίας
001654	καὶ
001655	πέραν
001656	τοῦ
001657	Ἰορδάνου
001658	Ἰδὼν
001659	δὲ
001660	τοὺς
001661	ὄχλους
001662	ἀνέβη
001663	εἰς
001664	τὸ
001665	ὄρος
001666	καὶ
001667	καθίσαντος
001668	αὐτοῦ
001669	προσῆλθαν
001670	αὐτῷ
001671	οἱ
001672	μαθηταὶ
001673	αὐτοῦ
001674	καὶ
001675	ἀνοίξας
001676	τὸ
001677	στόμα
001678	αὐτοῦ
001679	ἐδίδασκεν
001680	αὐτοὺς
001681	λέγων
001682	Μακάριοι
001683	οἱ
001684	πτωχοὶ
001685	τῷ
001686	πνεύματι
001687	Ὅτι
001688	αὐτῶν
001689	ἐστιν
001690	ἡ
001691	βασιλεία
001692	τῶν
001693	οὐρανῶν
001694	Μακάριοι
001695	οἱ
001696	πενθοῦντες
001697	Ὅτι
001698	αὐτοὶ
001699	παρακληθήσονται
001700	Μακάριοι
001701	οἱ
001702	πραεῖς
001703	Ὅτι
001704	αὐτοὶ
001705	κληρονομήσουσιν
001706	τὴν
001707	γῆν
001708	Μακάριοι
001709	οἱ
001710	πεινῶντες
001711	καὶ
001712	διψῶντες
001713	τὴν
001714	δικαιοσύνην
001715	Ὅτι
001716	αὐτοὶ
001717	χορτασθήσονται
001718	Μακάριοι
001719	οἱ
001720	ἐλεήμονες
001721	Ὅτι
001722	αὐτοὶ
001723	ἐλεηθήσονται
001724	Μακάριοι
001725	οἱ
001726	καθαροὶ
001727	τῇ
001728	καρδίᾳ
001729	Ὅτι
001730	αὐτοὶ
001731	τὸν
001732	Θεὸν
001733	ὄψονται
001734	Μακάριοι
001735	οἱ
001736	εἰρηνοποιοί
001737	Ὅτι
001738	αὐτοὶ
001739	υἱοὶ
001740	Θεοῦ
001741	κληθήσονται
001742	Μακάριοι
001743	οἱ
001744	δεδιωγμένοι
001745	ἕνεκεν
001746	δικαιοσύνης
001747	Ὅτι
001748	αὐτῶν
001749	ἐστιν
001750	ἡ
001751	βασιλεία
001752	τῶν
001753	οὐρανῶν
001754	Μακάριοί
001755	ἐστε
001756	ὅταν
001757	ὀνειδίσωσιν
001758	ὑμᾶς
001759	καὶ
001760	διώξωσιν
001761	καὶ
001762	εἴπωσιν
001763	πᾶν
001764	πονηρὸν
001765	καθ᾽
001766	ὑμῶν
001767	ψευδόμενοι
001768	ἕνεκεν
001769	ἐμοῦ
001770	χαίρετε
001771	καὶ
001772	ἀγαλλιᾶσθε
001773	ὅτι
001774	ὁ
001775	μισθὸς
001776	ὑμῶν
001777	πολὺς
001778	ἐν
001779	τοῖς
001780	οὐρανοῖς
001781	οὕτως
001782	γὰρ
001783	ἐδίωξαν
001784	τοὺς
001785	προφήτας
001786	τοὺς
001787	πρὸ
001788	ὑμῶν
001789	Ὑμεῖς
001790	ἐστε
001791	τὸ
001792	ἅλας
001793	τῆς
001794	γῆς
001795	ἐὰν
001796	δὲ
001797	τὸ
001798	ἅλας
001799	μωρανθῇ
001800	ἐν
001801	τίνι
001802	ἁλισθήσεται
001803	εἰς
001804	οὐδὲν
001805	ἰσχύει
001806	ἔτι
001807	εἰ
001808	μὴ
001809	βληθὲν
001810	ἔξω
001811	καταπατεῖσθαι
001812	ὑπὸ
001813	τῶν
001814	ἀνθρώπων
001815	Ὑμεῖς
001816	ἐστε
001817	τὸ
001818	φῶς
001819	τοῦ
001820	κόσμου
001821	οὐ
001822	δύναται
001823	πόλις
001824	κρυβῆναι
001825	ἐπάνω
001826	ὄρους
001827	κειμένη
001828	οὐδὲ
001829	καίουσιν
001830	λύχνον
001831	καὶ
001832	τιθέασιν
001833	αὐτὸν
001834	ὑπὸ
001835	τὸν
001836	μόδιον
001837	ἀλλ᾽
001838	ἐπὶ
001839	τὴν
001840	λυχνίαν
001841	καὶ
001842	λάμπει
001843	πᾶσιν
001844	τοῖς
001845	ἐν
001846	τῇ
001847	οἰκίᾳ
001848	οὕτως
001849	λαμψάτω
001850	τὸ
001851	φῶς
001852	ὑμῶν
001853	ἔμπροσθεν
001854	τῶν
001855	ἀνθρώπων
001856	ὅπως
001857	ἴδωσιν
001858	ὑμῶν
001859	τὰ
001860	καλὰ
001861	ἔργα
001862	καὶ
001863	δοξάσωσιν
001864	τὸν
001865	πατέρα
001866	ὑμῶν
001867	τὸν
001868	ἐν
001869	τοῖς
001870	οὐρανοῖς
001871	Μὴ
001872	νομίσητε
001873	ὅτι
001874	ἦλθον
001875	καταλῦσαι
001876	τὸν
001877	νόμον
001878	ἢ
001879	τοὺς
001880	προφήτας
001881	οὐκ
001882	ἦλθον
001883	καταλῦσαι
001884	ἀλλὰ
001885	πληρῶσαι
001886	ἀμὴν
001887	γὰρ
001888	λέγω
001889	ὑμῖν
001890	ἕως
001891	ἂν
001892	παρέλθῃ
001893	ὁ
001894	οὐρανὸς
001895	καὶ
001896	ἡ
001897	γῆ
001898	ἰῶτα
001899	ἓν
001900	ἢ
001901	μία
001902	κεραία
001903	οὐ
001904	μὴ
001905	παρέλθῃ
001906	ἀπὸ
001907	τοῦ
001908	νόμου
001909	ἕως
001910	ἂν
001911	πάντα
001912	γένηται
001913	Ὃς
001914	ἐὰν
001915	οὖν
001916	λύσῃ
001917	μίαν
001918	τῶν
001919	ἐντολῶν
001920	τούτων
001921	τῶν
001922	ἐλαχίστων
001923	καὶ
001924	διδάξῃ
001925	οὕτως
001926	τοὺς
001927	ἀνθρώπους
001928	ἐλάχιστος
001929	κληθήσεται
001930	ἐν
001931	τῇ
001932	βασιλείᾳ
001933	τῶν
001934	οὐρανῶν
001935	ὃς
001936	δ᾽
001937	ἂν
001938	ποιήσῃ
001939	καὶ
001940	διδάξῃ
001941	οὗτος
001942	μέγας
001943	κληθήσεται
001944	ἐν
001945	τῇ
001946	βασιλείᾳ
001947	τῶν
001948	οὐρανῶν
001949	λέγω
001950	γὰρ
001951	ὑμῖν
001952	ὅτι
001953	ἐὰν
001954	μὴ
001955	περισσεύσῃ
001956	ὑμῶν
001957	ἡ
001958	δικαιοσύνη
001959	πλεῖον
001960	τῶν
001961	γραμματέων
001962	καὶ
001963	Φαρισαίων
001964	οὐ
001965	μὴ
001966	εἰσέλθητε
001967	εἰς
001968	τὴν
001969	βασιλείαν
001970	τῶν
001971	οὐρανῶν
001972	Ἠκούσατε
001973	ὅτι
001974	ἐρρέθη
001975	τοῖς
001976	ἀρχαίοις
001977	Οὐ
001978	φονεύσεις
001979	ὃς
001980	δ᾽
001981	ἂν
001982	φονεύσῃ
001983	ἔνοχος
001984	ἔσται
001985	τῇ
001986	κρίσει
001987	ἐγὼ
001988	δὲ
001989	λέγω
001990	ὑμῖν
001991	ὅτι
001992	πᾶς
001993	ὁ
001994	ὀργιζόμενος
001995	τῷ
001996	ἀδελφῷ
001997	αὐτοῦ
001998	ἔνοχος
001999	ἔσται
002000	τῇ
002001	κρίσει
002002	ὃς
002003	δ᾽
002004	ἂν
002005	εἴπῃ
002006	τῷ
002007	ἀδελφῷ
002008	αὐτοῦ
002009	Ῥακά
002010	ἔνοχος
002011	ἔσται
002012	τῷ
002013	συνεδρίῳ
002014	ὃς
002015	δ᾽
002016	ἂν
002017	εἴπῃ
002018	Μωρέ
002019	ἔνοχος
002020	ἔσται
002021	εἰς
002022	τὴν
002023	γέενναν
002024	τοῦ
002025	πυρός
002026	Ἐὰν
002027	οὖν
002028	προσφέρῃς
002029	τὸ
002030	δῶρόν
002031	σου
002032	ἐπὶ
002033	τὸ
002034	θυσιαστήριον
002035	κἀκεῖ
002036	μνησθῇς
002037	ὅτι
002038	ὁ
002039	ἀδελφός
002040	σου
002041	ἔχει
002042	τι
002043	κατὰ
002044	σοῦ
002045	ἄφες
002046	ἐκεῖ
002047	τὸ
002048	δῶρόν
002049	σου
002050	ἔμπροσθεν
002051	τοῦ
002052	θυσιαστηρίου
002053	καὶ
002054	ὕπαγε
002055	πρῶτον
002056	διαλλάγηθι
002057	τῷ
002058	ἀδελφῷ
002059	σου
002060	καὶ
002061	τότε
002062	ἐλθὼν
002063	πρόσφερε
002064	τὸ
002065	δῶρόν
002066	σου
002067	ἴσθι
002068	εὐνοῶν
002069	τῷ
002070	ἀντιδίκῳ
002071	σου
002072	ταχὺ
002073	ἕως
002074	ὅτου
002075	εἶ
002076	μετ᾽
002077	αὐτοῦ
002078	ἐν
002079	τῇ
002080	ὁδῷ
002081	μήποτέ
002082	σε
002083	παραδῷ
002084	ὁ
002085	ἀντίδικος
002086	τῷ
002087	κριτῇ
002088	καὶ
002089	ὁ
002090	κριτὴς
002091	τῷ
002092	ὑπηρέτῃ
002093	καὶ
002094	εἰς
002095	φυλακὴν
002096	βληθήσῃ
002097	ἀμὴν
002098	λέγω
002099	σοι
002100	οὐ
002101	μὴ
002102	ἐξέλθῃς
002103	ἐκεῖθεν
002104	ἕως
002105	ἂν
002106	ἀποδῷς
002107	τὸν
002108	ἔσχατον
002109	κοδράντην
002110	Ἠκούσατε
002111	ὅτι
002112	ἐρρέθη
002113	Οὐ
002114	μοιχεύσεις
002115	ἐγὼ
002116	δὲ
002117	λέγω
002118	ὑμῖν
002119	ὅτι
002120	πᾶς
002121	ὁ
002122	βλέπων
002123	γυναῖκα
002124	πρὸς
002125	τὸ
002126	ἐπιθυμῆσαι
002127	αὐτὴν
002128	ἤδη
002129	ἐμοίχευσεν
002130	αὐτὴν
002131	ἐν
002132	τῇ
002133	καρδίᾳ
002134	αὐτοῦ
002135	εἰ
002136	δὲ
002137	ὁ
002138	ὀφθαλμός
002139	σου
002140	ὁ
002141	δεξιὸς
002142	σκανδαλίζει
002143	σε
002144	ἔξελε
002145	αὐτὸν
002146	καὶ
002147	βάλε
002148	ἀπὸ
002149	σοῦ
002150	συμφέρει
002151	γάρ
002152	σοι
002153	ἵνα
002154	ἀπόληται
002155	ἓν
002156	τῶν
002157	μελῶν
002158	σου
002159	καὶ
002160	μὴ
002161	ὅλον
002162	τὸ
002163	σῶμά
002164	σου
002165	βληθῇ
002166	εἰς
002167	γέενναν
002168	καὶ
002169	εἰ
002170	ἡ
002171	δεξιά
002172	σου
002173	χεὶρ
002174	σκανδαλίζει
002175	σε
002176	ἔκκοψον
002177	αὐτὴν
002178	καὶ
002179	βάλε
002180	ἀπὸ
002181	σοῦ
002182	συμφέρει
002183	γάρ
002184	σοι
002185	ἵνα
002186	ἀπόληται
002187	ἓν
002188	τῶν
002189	μελῶν
002190	σου
002191	καὶ
002192	μὴ
002193	ὅλον
002194	τὸ
002195	σῶμά
002196	σου
002197	εἰς
002198	γέενναν
002199	ἀπέλθῃ
002200	Ἐρρέθη
002201	δέ
002202	Ὃς
002203	ἂν
002204	ἀπολύσῃ
002205	τὴν
002206	γυναῖκα
002207	αὐτοῦ
002208	δότω
002209	αὐτῇ
002210	ἀποστάσιον
002211	ἐγὼ
002212	δὲ
002213	λέγω
002214	ὑμῖν
002215	ὅτι
002216	πᾶς
002217	ὁ
002218	ἀπολύων
002219	τὴν
002220	γυναῖκα
002221	αὐτοῦ
002222	παρεκτὸς
002223	λόγου
002224	πορνείας
002225	ποιεῖ
002226	αὐτὴν
002227	μοιχευθῆναι
002228	καὶ
002229	ὃς
002230	ἐὰν
002231	ἀπολελυμένην
002232	γαμήσῃ
002233	μοιχᾶται
002234	Πάλιν
002235	ἠκούσατε
002236	ὅτι
002237	ἐρρέθη
002238	τοῖς
002239	ἀρχαίοις
002240	Οὐκ
002241	ἐπιορκήσεις
002242	ἀποδώσεις
002243	δὲ
002244	τῷ
002245	Κυρίῳ
002246	τοὺς
002247	ὅρκους
002248	σου
002249	ἐγὼ
002250	δὲ
002251	λέγω
002252	ὑμῖν
002253	μὴ
002254	ὀμόσαι
002255	ὅλως
002256	μήτε
002257	ἐν
002258	τῷ
002259	οὐρανῷ
002260	ὅτι
002261	θρόνος
002262	ἐστὶν
002263	τοῦ
002264	Θεοῦ
002265	μήτε
002266	ἐν
002267	τῇ
002268	γῇ
002269	ὅτι
002270	ὑποπόδιόν
002271	ἐστιν
002272	τῶν
002273	ποδῶν
002274	αὐτοῦ
002275	μήτε
002276	εἰς
002277	Ἱεροσόλυμα
002278	ὅτι
002279	πόλις
002280	ἐστὶν
002281	τοῦ
002282	μεγάλου
002283	Βασιλέως
002284	μήτε
002285	ἐν
002286	τῇ
002287	κεφαλῇ
002288	σου
002289	ὀμόσῃς
002290	ὅτι
002291	οὐ
002292	δύνασαι
002293	μίαν
002294	τρίχα
002295	λευκὴν
002296	ποιῆσαι
002297	ἢ
002298	μέλαιναν
002299	ἔστω
002300	δὲ
002301	ὁ
002302	λόγος
002303	ὑμῶν
002304	Ναὶ
002305	ναί
002306	οὒ
002307	Οὔ
002308	τὸ
002309	δὲ
002310	περισσὸν
002311	τούτων
002312	ἐκ
002313	τοῦ
002314	πονηροῦ
002315	ἐστιν
002316	Ἠκούσατε
002317	ὅτι
002318	ἐρρέθη
002319	Ὀφθαλμὸν
002320	ἀντὶ
002321	ὀφθαλμοῦ
002322	καὶ
002323	ὀδόντα
002324	ἀντὶ
002325	ὀδόντος
002326	ἐγὼ
002327	δὲ
002328	λέγω
002329	ὑμῖν
002330	μὴ
002331	ἀντιστῆναι
002332	τῷ
002333	πονηρῷ
002334	ἀλλ᾽
002335	ὅστις
002336	σε
002337	ῥαπίζει
002338	εἰς
002339	τὴν
002340	δεξιὰν
002341	σιαγόνα
002342	σου
002343	στρέψον
002344	αὐτῷ
002345	καὶ
002346	τὴν
002347	ἄλλην
002348	καὶ
002349	τῷ
002350	θέλοντί
002351	σοι
002352	κριθῆναι
002353	καὶ
002354	τὸν
002355	χιτῶνά
002356	σου
002357	λαβεῖν
002358	ἄφες
002359	αὐτῷ
002360	καὶ
002361	τὸ
002362	ἱμάτιον
002363	καὶ
002364	ὅστις
002365	σε
002366	ἀγγαρεύσει
002367	μίλιον
002368	ἕν
002369	ὕπαγε
002370	μετ᾽
002371	αὐτοῦ
002372	δύο
002373	τῷ
002374	αἰτοῦντί
002375	σε
002376	δός
002377	καὶ
002378	τὸν
002379	θέλοντα
002380	ἀπὸ
002381	σοῦ
002382	δανίσασθαι
002383	μὴ
002384	ἀποστραφῇς
002385	Ἠκούσατε
002386	ὅτι
002387	ἐρρέθη
002388	Ἀγαπήσεις
002389	τὸν
002390	πλησίον
002391	σου
002392	καὶ
